point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,7.803493000001254
1,100,100,0,100.0,7.778812999998991
2,100,100,100,100.0,7.4177790000012465
3,100,100,100,100.0,7.570968999998513
4,100,100,100,100.0,6.982499000001553
5,100,100,100,100.0,6.9462209999983315
6,100,100,100,100.0,6.6221650000006775
7,100,100,100,100.0,6.677239000000554
8,100,100,100,100.0,5.994072999999844
9,100,76.98449199344437,-10.996839999999963,55.545770077771095,5.8235249999997905
10,100,100,-97.04383999999997,34.9755328,5.272476000000097
11,100,100,100,100.0,4.836632999998983
12,100,100,100,100.0,4.440358000001652
13,100,100,100,100.0,4.083028999999442
14,100,100,100,100.0,3.526185999999143
15,100,100,100,100.0,3.074194000000716
16,100,100,100,100.0,2.817138000000341
17,100,100,75.70619999999998,91.983046,2.5760149999987334
18,100,100,6.042839999999961,68.99413719999998,1.8714860000000044
19,100,100,100,100.0,1.564408000000185
20,100,100,100,100.0,1.1799680000003718
21,100,100,100,100.0,0.8877410000004602
22,100,100,100,100.0,0.5450369999998657
23,100,0,0,100.0,0.44783599999936996
24,100,0,0,100.0,0.42262400000072375
25,100,0,0,100.0,0.4369409999999334
26,100,0,0,100.0,0.42327900000054797
27,100,100,0,100.0,0.3892489999998361
28,100,0,0,100.0,0.0
29,100,0,0,100.0,0.0
30,100,0,0,100.0,0.0
31,100,0,0,100.0,0.0
32,100,0,0,100.0,0.0
33,100,0,0,100.0,0.0
34,100,0,0,100.0,0.0
35,100,0,0,100.0,0.0
36,100,0,0,100.0,0.0
37,100,0,0,100.0,0.0
38,100,0,0,100.0,0.0
39,100,0,0,100.0,0.0
40,100,0,0,100.0,0.0
41,100,0,0,100.0,0.0
42,100,0,0,100.0,0.0
43,100,0,0,100.0,0.0
44,100,0,0,100.0,0.0
45,100,0,0,100.0,0.0
46,100,0,0,100.0,0.0
47,100,0,0,100.0,0.0
48,100,0,0,100.0,0.0
49,100,0,0,100.0,0.0
50,100,0,0,100.0,0.0
51,100,0,0,100.0,0.0
52,100,0,0,100.0,0.0
53,100,0,0,100.0,0.0
54,100,0,0,100.0,0.0
55,100,0,0,100.0,0.0
56,100,0,0,100.0,0.0
57,100,0,0,100.0,0.0
58,100,0,0,100.0,0.0
59,100,0,0,100.0,0.0
60,100,0,0,100.0,0.0
61,100,0,0,100.0,0.0
62,100,0,0,100.0,0.0
63,100,0,0,100.0,0.0
64,100,0,0,100.0,0.0
65,100,0,0,100.0,0.0
66,100,0,0,100.0,0.0
67,100,0,0,100.0,0.0
68,100,0,0,100.0,0.0
69,100,0,0,100.0,0.0
70,100,0,0,100.0,0.0
71,100,0,0,100.0,0.0
72,100,0,0,100.0,0.0
73,100,0,0,100.0,0.0
74,100,0,0,100.0,0.0
75,100,0,0,100.0,0.0
76,100,0,0,100.0,0.0
77,100,0,0,100.0,0.0
78,100,0,0,100.0,0.0
79,100,0,0,100.0,0.0
80,100,0,0,100.0,0.0
81,100,0,0,100.0,0.0
82,100,0,0,100.0,0.0
83,100,0,0,100.0,0.0
84,100,0,0,100.0,0.0
85,100,0,0,100.0,0.0
86,100,0,0,100.0,0.0
87,100,0,0,100.0,0.0
